core-2             |    at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:920) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:830) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1089) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:979) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1014) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:903) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:564) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:205) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51) ~[tomcat-embed-websocket-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:108) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:219) ~[spring-security-web-6.2.2.jar!/:6.2.2]
core-2             |    at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:191) ~[spring-security-web-6.2.2.jar!/:6.2.2]
core-2             |    at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.servlet.handler.HandlerMappingIntrospector.lambda$createCacheFilter$3(HandlerMappingIntrospector.java:195) ~[spring-webmvc-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.filter.CompositeFilter$VirtualFilterChain.doFilter(CompositeFilter.java:113) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.filter.CompositeFilter.doFilter(CompositeFilter.java:74) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration$CompositeFilterChainProxy.doFilter(WebMvcSecurityConfiguration.java:230) ~[spring-security-config-6.2.2.jar!/:6.
2.2]
core-2             |    at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:352) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:268) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116) ~[spring-web-6.1.4.jar!/:6.1.4]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:167) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:344) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:391) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:896) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1744) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:63) ~[tomcat-embed-core-10.1.19.jar!/:na]
core-2             |    at java.base/java.lang.Thread.run(Unknown Source) ~[na:na]
core-2             |
db-slave-2 exited with code 0
core-1             | 2024-06-19T19:23:21.471Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Ж Л
core-1             | 2024-06-19T19:23:21.471Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Е Г
core-1             | 2024-06-19T19:23:21.471Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param Г Д
core-1             | 2024-06-19T19:23:21.471Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param М С
core-1             | 2024-06-19T19:23:21.472Z  WARN 1 --- [core] [nio-8082-exec-6] com.zaxxer.hikari.pool.PoolBase          : slaveHikariPool - Failed to validate connection org.postgresql.jdbc.PgConnection@18d3155d (This connection
 has been closed.). Possibly consider using a shorter maxLifetime value.
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%9B HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%94 HTTP/1.1" 200 124660 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%93 HTTP/1.1" 200 783569 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:21.539Z  INFO 1 --- [core] [nio-8083-exec-1] o.o.h.core.controller.UserController     : start search by param Р М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9C HTTP/1.1" 200 285889 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:21.563Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param Г Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%A0 HTTP/1.1" 200 93284 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%A1 HTTP/1.1" 200 3343867 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:21.721Z  INFO 1 --- [core] [nio-8083-exec-7] o.o.h.core.controller.UserController     : start search by param Р Б
core-2             | 2024-06-19T19:23:21.721Z  INFO 1 --- [core] [nio-8083-exec-8] o.o.h.core.controller.UserController     : start search by param Д Ж
core-1             | 2024-06-19T19:23:21.723Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param В О
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%96 HTTP/1.1" 200 147245 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%91 HTTP/1.1" 200 195389 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%9E HTTP/1.1" 200 471212 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:21.756Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param О С
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%A1 HTTP/1.1" 200 192190 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:21.827Z  INFO 1 --- [core] [nio-8083-exec-4] o.o.h.core.controller.UserController     : start search by param Р А
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%90 HTTP/1.1" 200 194385 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:21.940Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param А П
core-2             | 2024-06-19T19:23:21.941Z  INFO 1 --- [core] [nio-8083-exec-2] o.o.h.core.controller.UserController     : start search by param Ж Л
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:21 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%9B HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:22.072Z  INFO 1 --- [core] [nio-8083-exec-3] o.o.h.core.controller.UserController     : start search by param Б К
core-2             | 2024-06-19T19:23:22.072Z  INFO 1 --- [core] [nio-8083-exec-5] o.o.h.core.controller.UserController     : start search by param Р Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%9F HTTP/1.1" 200 2987598 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%9A HTTP/1.1" 200 131221 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%93 HTTP/1.1" 200 185435 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:22.208Z  INFO 1 --- [core] [io-8083-exec-10] o.o.h.core.controller.UserController     : start search by param М К
core-2             | 2024-06-19T19:23:22.208Z  INFO 1 --- [core] [nio-8083-exec-6] o.o.h.core.controller.UserController     : start search by param Р П
core-1             | 2024-06-19T19:23:22.208Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Д Д
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%9F HTTP/1.1" 200 254522 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%94 HTTP/1.1" 200 458501 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:22.343Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param Т П
core-2             | 2024-06-19T19:23:22.345Z  INFO 1 --- [core] [nio-8083-exec-9] o.o.h.core.controller.UserController     : start search by param Б Б
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%91 HTTP/1.1" 200 48818 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:22.355Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Г А
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%90 HTTP/1.1" 200 215547 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%9F HTTP/1.1" 200 412178 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%9A HTTP/1.1" 200 4107130 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:22.471Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param О О
core-2             | 2024-06-19T19:23:22.472Z  INFO 1 --- [core] [nio-8083-exec-1] o.o.h.core.controller.UserController     : start search by param Б М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%9E HTTP/1.1" 200 40269 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%9C HTTP/1.1" 200 84199 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:22.559Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param Е Е
core-1             | 2024-06-19T19:23:22.559Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Б А
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%90 HTTP/1.1" 200 56730 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%95 HTTP/1.1" 200 471142 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:22.693Z  INFO 1 --- [core] [nio-8083-exec-8] o.o.h.core.controller.UserController     : start search by param Е К
core-1             | 2024-06-19T19:23:22.694Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param О Е
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%95 HTTP/1.1" 200 53979 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%9A HTTP/1.1" 200 2059465 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:22.808Z  INFO 1 --- [core] [nio-8083-exec-7] o.o.h.core.controller.UserController     : start search by param А Г
core-1             | 2024-06-19T19:23:22.808Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param А И
core-1             | 2024-06-19T19:23:22.808Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param Р Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%93 HTTP/1.1" 200 185435 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%98 HTTP/1.1" 200 1609268 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:22.898Z  INFO 1 --- [core] [nio-8083-exec-4] o.o.h.core.controller.UserController     : start search by param К Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%93 HTTP/1.1" 200 2317881 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:22.936Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param А Б
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:22 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%93 HTTP/1.1" 200 546636 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.019Z  INFO 1 --- [core] [nio-8083-exec-2] o.o.h.core.controller.UserController     : start search by param Л Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%9B&last_name=%D0%93 HTTP/1.1" 200 227226 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%91 HTTP/1.1" 200 2377129 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.066Z  INFO 1 --- [core] [nio-8083-exec-3] o.o.h.core.controller.UserController     : start search by param К О
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%9E HTTP/1.1" 200 208727 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.153Z  INFO 1 --- [core] [nio-8083-exec-5] o.o.h.core.controller.UserController     : start search by param Т Д
core-2             | 2024-06-19T19:23:23.153Z  INFO 1 --- [core] [nio-8083-exec-6] o.o.h.core.controller.UserController     : start search by param Ж Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%93 HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%94 HTTP/1.1" 200 190801 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:23.301Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param В А
core-1             | 2024-06-19T19:23:23.302Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param Д О
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%9E HTTP/1.1" 200 293698 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.323Z  INFO 1 --- [core] [nio-8083-exec-9] o.o.h.core.controller.UserController     : start search by param Т Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%9D HTTP/1.1" 200 270315 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%90 HTTP/1.1" 200 1267426 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.377Z  INFO 1 --- [core] [io-8083-exec-10] o.o.h.core.controller.UserController     : start search by param Г Б
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%91 HTTP/1.1" 200 229878 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:23.517Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param Г Г
core-2             | 2024-06-19T19:23:23.517Z  INFO 1 --- [core] [nio-8083-exec-1] o.o.h.core.controller.UserController     : start search by param М В
core-2             | 2024-06-19T19:23:23.517Z  INFO 1 --- [core] [nio-8083-exec-8] o.o.h.core.controller.UserController     : start search by param О Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%A0 HTTP/1.1" 200 43999 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%93&last_name=%D0%93 HTTP/1.1" 200 209614 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%92 HTTP/1.1" 200 1467489 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:23.592Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param Д Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%9D HTTP/1.1" 200 631823 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.628Z  INFO 1 --- [core] [nio-8083-exec-7] o.o.h.core.controller.UserController     : start search by param З И
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%97&last_name=%D0%98 HTTP/1.1" 200 56717 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:23.724Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Е А
core-2             | 2024-06-19T19:23:23.724Z  INFO 1 --- [core] [nio-8083-exec-4] o.o.h.core.controller.UserController     : start search by param Д Д
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%94 HTTP/1.1" 200 458501 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:23.753Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param С Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%90 HTTP/1.1" 200 852445 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%93 HTTP/1.1" 200 710720 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.803Z  INFO 1 --- [core] [nio-8083-exec-2] o.o.h.core.controller.UserController     : start search by param И Е
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%95 HTTP/1.1" 200 224591 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:23.927Z  INFO 1 --- [core] [nio-8083-exec-3] o.o.h.core.controller.UserController     : start search by param Р Б
core-1             | 2024-06-19T19:23:23.928Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param О И
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%98 HTTP/1.1" 200 65152 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:23 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%91 HTTP/1.1" 200 195389 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:24.079Z  INFO 1 --- [core] [nio-8083-exec-6] o.o.h.core.controller.UserController     : start search by param Ж С
